motif	observed	background	percent.observed	percent.background	fold.enrichment	pvalue	p.adjust	motif_name
Mitf_62	3517	1045	4.34847117298681	1.29205356149309	3.36555023923445	5.78992071901836e-318	8.20238892044012e-318	Mitf
Myf6_63	8923	3741	11.0325300757922	4.62542810865614	2.38519112536755	0	0	Myf6
Atoh7_64	3156	1209	3.90212539719828	1.49482560367957	2.61042183622829	5.18157613352465e-203	6.24048133792343e-203	Atoh7
Mycn_65	4428	1276	5.47484513903485	1.57766540140209	3.47021943573668	0	0	Mycn
Hand1_66	9383	3316	11.6012809258275	4.09995177981924	2.82961399276236	0	0	Hand1
Atoh8_67	10441	4377	12.9094078809085	5.41178797957443	2.38542380626	0	0	Atoh8
Hand2_68	9383	3316	11.6012809258275	4.09995177981924	2.82961399276236	0	0	Hand2
Neurod2_69	1933	792	2.38998998503938	0.979240593973714	2.44065656565657	4.64264426541865e-111	4.88583039360725e-111	Neurod2
Mlxip_70	3755	1583	4.64273791713547	1.95724477305605	2.37207833228048	1.49452418010678e-206	1.82228879339916e-206	Mlxip
Tcfl5_71	2258	494	2.79182482473819	0.61078895634219	4.57085020242915	1.67376398269003e-272	2.23505643609968e-272	Tcfl5
Olig2_72	2287	870	2.82768085658824	1.07568095550143	2.62873563218391	3.11752907928881e-148	3.4709013930621e-148	Olig2
Hey1_73	3569	1026	4.41276474733862	1.26856167855686	3.47855750487329	0	0	Hey1
Id1_74	3740	1096	4.62419169376476	1.35511072095352	3.41240875912409	0	0	Id1
Neurog3_75	2443	973	3.02056157964366	1.20303168931367	2.51079136690647	3.04440810909152e-147	3.36828131218636e-147	Neurog3
Mycs_76	4428	1276	5.47484513903485	1.57766540140209	3.47021943573668	0	0	Mycs
Bhlhe23_77	2072	837	2.56185165494133	1.03487926408586	2.47550776583035	6.38730892783732e-122	6.87744347406601e-122	Bhlhe23
Olig3_78	2698	884	3.33584737694581	1.09299076398076	3.05203619909502	6.56751120311252e-216	8.09718257120148e-216	Olig3
Tcf21_79	6981	2858	8.63141235673042	3.53367375956676	2.44261721483555	0	0	Tcf21
Npas4_80	1463	369	1.80887498609033	0.456237094919571	3.96476964769648	1.18809767399509e-155	1.3447866117947e-155	Npas4
Olig1_81	2024	825	2.50250374015505	1.02004228538929	2.45333333333333	2.62103098259283e-117	2.79155588989405e-117	Olig1
Ferd3l_82	11058	4276	13.6722758688906	5.28691007554495	2.58606173994387	0	0	Ferd3l
Hes5_83	2038	558	2.51981354863438	0.689919509390571	3.65232974910394	5.15213502421233e-200	6.17976575495753e-200	Hes5
Nhlh2_84	12445	5318	15.3871833232359	6.5752543923639	2.34016547574276	0	0	Nhlh2
Neurog1_85	2651	1051	3.2777358770509	1.29947205084138	2.52235965746908	4.35180979246369e-161	4.96387078262955e-161	Neurog1
Nhlh1_86	10471	4348	12.9465003276499	5.37593194772438	2.40823367065317	0	0	Nhlh1
Bhlha15_87	3704	1785	4.57968075767505	2.207000581115	2.0750700280112	2.6264285291666e-156	2.97661899972215e-156	Bhlha15
Tcf4_88	10005	3453	12.3703309882664	4.26934061993843	2.89748045178106	0	0	Tcf4
Arntl_89	3848	1123	4.7577245020339	1.38849392302081	3.42653606411398	0	0	Arntl
Ebf1_90	10748	3553	13.2889872525625	4.39298210907652	3.02504925415142	0	0	Ebf1
Max_91	3537	1160	4.37319947081443	1.4342412740019	3.04913793103448	6.31948651003334e-284	8.58129965417738e-284	Max
Sim2_92	1768	426	2.18598152796152	0.526712743728285	4.15023474178404	3.45543455987889e-196	4.10013979990998e-196	Sim2
Tcf15_93	9610	3596	11.8819471061709	4.4461479494059	2.67241379310345	0	0	Tcf15
Atoh1_94	2491	990	3.07990949442995	1.22405074246714	2.51616161616162	1.10710820578764e-150	1.24041020775194e-150	Atoh1
Usf2_95	4171	1171	5.15708651194995	1.44784183780709	3.56191289496157	0	0	Usf2
Mga_96	7397	2667	9.1457609515449	3.297518515313	2.77352830896138	0	0	Mga
Cebpd_97	1408	471	1.74087216706438	0.582351413840428	2.98938428874735	1.44080447949194e-109	1.50908905197971e-109	Cebpd
Fosb_98	8758	3926	10.8285216187144	4.85416486356162	2.23076923076923	0	0	Fosb
Hlf_99	1297	422	1.60363011412109	0.521767084162762	3.07345971563981	1.21528504631622e-104	1.26241125845304e-104	Hlf
Atf6b_100	1878	557	2.32198716601343	0.68868309449919	3.37163375224416	5.42026326443352e-169	6.23083579422526e-169	Atf6b
Nfe2l2_101	10233	4354	12.6522335835013	5.38335043707266	2.35025264124943	0	0	Nfe2l2
Mafk_102	6840	2347	8.45707785704571	2.90186575007109	2.91435875585854	0	0	Mafk
Xbp1_103	2017	522	2.49384883591538	0.645408573300857	3.8639846743295	1.91379881063299e-209	2.34321073213236e-209	Xbp1
Fos_104	9636	4473	11.9140938933469	5.530483809147	2.15425888665325	0	0	Fos
Tef_105	1629	629	2.01411985805957	0.777704966678619	2.58982511923688	3.42189480560561e-103	3.52970245992457e-103	Tef
Atf1_106	1696	444	2.09695965578209	0.548968211773143	3.81981981981982	4.61580305727842e-174	5.34779803752834e-174	Atf1
