motif	observed	background	percent.observed	percent.background	fold.enrichment	pvalue	p.adjust	motif_name
Id4_35	5595	13889	2.69937762338978	6.70092150335311	0.402836777305782	1	1	Id4
Ahrr_36	3335	4252	1.60901239928596	2.05143050127853	0.784336782690499	1	1	Ahrr
Myc_37	5658	12421	2.7297727601679	5.99266657017417	0.455518879317285	1	1	Myc
Srebf2_38	1794	2030	0.86553770444348	0.979398851739277	0.883743842364532	0.999941302829729	1	Srebf2
Hes1_39	3173	1666	1.53085347614223	0.803782505910165	1.90456182472989	3.74112697296942e-107	1.57483630671665e-105	Hes1
Hes7_40	2531	1144	1.22111255849858	0.551937086891494	2.21241258741259	7.24199162720054e-120	4.57280042746091e-118	Hes7
Tcfeb_41	2650	3243	1.27852559463502	1.56462585034014	0.817144619179772	0.999999999999997	1	Tcfeb
Bhlhe22_42	2224	3921	1.07299657451633	1.89173541757128	0.567202244325427	1	1	Bhlhe22
Msc_43	2418	3613	1.16659429729339	1.7431369711005	0.669249930805425	1	1	Msc
Npas2_44	2614	4711	1.26115694504752	2.27288078351908	0.554871577159839	1	1	Npas2
Myog_45	14622	19729	7.05456650745405	9.51850243643557	0.741142480612296	1	1	Myog
Usf1_46	3187	3638	1.53760795098181	1.75519853331403	0.876030786146234	0.999999982932073	1	Usf1
Ptf1a_47	9361	17065	4.51633135523713	8.23322236696097	0.548549663053033	1	1	Ptf1a
Sohlh2_48	2478	2149	1.19554204660588	1.03681188787572	1.15309446254072	6.14110625693634e-07	5.21994031839589e-06	Sohlh2
Neurog2_49	1841	3156	0.888213441404931	1.52265161383702	0.583333333333333	1	1	Neurog2
Mycl1_50	3201	5375	1.54436242582139	2.59323587591065	0.59553488372093	1	1	Mycl1
Hes2_51	2227	3287	1.07444396198196	1.58585419983596	0.677517493154852	1	1	Hes2
Clock_52	1639	2547	0.790756018719545	1.22883195831524	0.643502159403219	1	1	Clock
Tcfec_53	2727	3572	1.31567520625271	1.72335600907029	0.763437849944009	1	1	Tcfec
Figla_54	4768	12295	2.30038114536595	5.93187629661794	0.387799918666124	1	1	Figla
Bhlhe40_55	2236	2825	1.07878612437883	1.36295653012978	0.791504424778761	1	1	Bhlhe40
Bhlhe41_56	1829	2498	0.882423891542433	1.20519129637671	0.732185748598879	1	1	Bhlhe41
Mesp2_57	5040	11736	2.43161094224924	5.66217976552323	0.429447852760736	1	1	Mesp2
Mesp1_58	5040	11736	2.43161094224924	5.66217976552323	0.429447852760736	1	1	Mesp1
Tcf12_59	5145	15360	2.4822695035461	7.41062382399768	0.3349609375	1	1	Tcf12
Heyl_60	2270	3550	1.09518984898924	1.71274183432238	0.63943661971831	1	1	Heyl
Scx_61	6567	11869	3.16833116225213	5.72634727649925	0.553290083410565	1	1	Scx
Mitf_62	2692	3611	1.29878901915376	1.74217204612341	0.745499861534201	1	1	Mitf
Myf6_63	6366	11705	3.07135620205529	5.64722342837844	0.543870140965399	1	1	Myf6
Atoh7_64	2305	3909	1.11207603608819	1.88594586770879	0.589664875927347	1	1	Atoh7
Mycn_65	3201	5375	1.54436242582139	2.59323587591065	0.59553488372093	1	1	Mycn
